regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_bits,se_bits,varentropy_bits,mean_length,confidence,greedy_length,cache_seq_length,gold,predicted_answer,answers,length,dataset,language,all_classes,_id,answer_prefix,task,max_new_tokens,primary_score,error,correct
sampled,53,compressed,0.75,compressed@0.75,50,16.830097198486328,4.407752403436473,971.4140625,8.34000015258789,0.2469006886222794,2,271,"1,693",571 households,"['1,693']",5187,hotpotqa,en,,afa4eccc7b711ace3270c9cbcd784c971a4f0f8d22629ebf,Answer:,hotpotqa,52,0.0,1.0,0
sampled,54,full,,full,50,6.892590045928955,3.0718042654623194,471.799072265625,6.319999694824219,0.4695661294820485,4,1084,Australian Supercars Championship,IndyCar Series,['Australian Supercars Championship'],6222,hotpotqa,en,,fddb2049ab13cf002eb07f658ae13d9f99d83538ed881e9b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,54,compressed,0.25,compressed@0.25,50,2.298053503036499,0.4227789568512146,8.937102317810059,5.480000019073486,0.7477599829696697,4,813,Australian Supercars Championship,IndyCar Series,['Australian Supercars Championship'],6222,hotpotqa,en,,fddb2049ab13cf002eb07f658ae13d9f99d83538ed881e9b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,54,compressed,0.75,compressed@0.75,50,16.68553924560547,5.938093925887015,1763.0479736328125,11.300000190734863,0.3593355625447691,7,271,Australian Supercars Championship,IndyCar Series driver's title,['Australian Supercars Championship'],6222,hotpotqa,en,,fddb2049ab13cf002eb07f658ae13d9f99d83538ed881e9b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,55,full,,full,50,4.1265387535095215,2.439259055781271,297.4992370605469,3.5999999046325684,0.451794684317566,1,1074,no,No,['no'],9537,hotpotqa,en,,87fd3f0590498461d595ff1823632c79b66cf313cf55fbb3,Answer:,hotpotqa,52,1.0,0.0,1
sampled,55,compressed,0.25,compressed@0.25,50,16.54069709777832,4.435270539195932,983.5812377929688,13.219999313354492,0.4201022904042286,2,805,no,No.,['no'],9537,hotpotqa,en,,87fd3f0590498461d595ff1823632c79b66cf313cf55fbb3,Answer:,hotpotqa,52,1.0,0.0,1
sampled,55,compressed,0.75,compressed@0.75,50,8.135404586791992,3.6322020656487606,659.6445922851562,7.5,0.4714835643792532,2,268,no,No.,['no'],9537,hotpotqa,en,,87fd3f0590498461d595ff1823632c79b66cf313cf55fbb3,Answer:,hotpotqa,52,1.0,0.0,1
sampled,56,full,,full,50,29.21628761291504,3.7001715542998816,684.5634765625,15.859999656677246,0.2789083986464387,16,1082,Washington State,There is no information in the given passages about where Mike Leach currently coaches.,['Washington State'],10232,hotpotqa,en,,47b3fb2eb0b90839a7887fa2138662a58c0170c96479190a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,56,compressed,0.25,compressed@0.25,50,52.53535842895508,10.483295864731664,5494.974609375,24.65999984741211,0.2283964880526336,16,811,Washington State,There is no information in the provided passages about where Mike Leach currently coaches.,['Washington State'],10232,hotpotqa,en,,47b3fb2eb0b90839a7887fa2138662a58c0170c96479190a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,56,compressed,0.75,compressed@0.75,50,35.674678802490234,4.65047381868571,1081.3453369140625,23.18000030517578,0.3441171250317138,16,270,Washington State,There is no information in the provided text about where Mike Leach currently coaches.,['Washington State'],10232,hotpotqa,en,,47b3fb2eb0b90839a7887fa2138662a58c0170c96479190a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,57,full,,full,50,0.8680314421653748,0.1633181516572364,1.3336409330368042,5.400000095367432,0.8945620361863469,4,1098,Floyd Casey Stadium,Floyd Casey Stadium,['Floyd Casey Stadium'],11849,hotpotqa,en,,4b0f3138abafd9fe2f3a16c3b2ffd55199bc3771070b5cd9,Answer:,hotpotqa,52,1.0,0.0,1
sampled,57,compressed,0.25,compressed@0.25,50,5.7616705894470215,2.914934102224697,424.842041015625,6.799999713897705,0.5558222386557329,4,823,Floyd Casey Stadium,Floyd Casey Stadium,['Floyd Casey Stadium'],11849,hotpotqa,en,,4b0f3138abafd9fe2f3a16c3b2ffd55199bc3771070b5cd9,Answer:,hotpotqa,52,1.0,0.0,1
sampled,57,compressed,0.75,compressed@0.75,50,9.445388793945312,3.500797551429353,612.7791748046875,8.5,0.4629017063737626,4,274,Floyd Casey Stadium,Floyd Casey Stadium,['Floyd Casey Stadium'],11849,hotpotqa,en,,4b0f3138abafd9fe2f3a16c3b2ffd55199bc3771070b5cd9,Answer:,hotpotqa,52,1.0,0.0,1
sampled,58,full,,full,50,18.88693046569824,6.129003793439844,1878.234375,9.380000114440918,0.2476660437283661,2,1083,2010,2008,['2010'],11456,hotpotqa,en,,ff048b34a9405c880ccf710acdf1a53244e6039cb76c793a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,58,compressed,0.25,compressed@0.25,50,28.374860763549805,7.901967095880304,3122.05419921875,11.920000076293944,0.1920506390370029,2,812,2010,2006,['2010'],11456,hotpotqa,en,,ff048b34a9405c880ccf710acdf1a53244e6039cb76c793a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,58,compressed,0.75,compressed@0.75,50,37.25075912475586,17.78347031392495,15812.5908203125,11.399999618530272,0.103836778283763,2,270,2010,2006,['2010'],11456,hotpotqa,en,,ff048b34a9405c880ccf710acdf1a53244e6039cb76c793a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,59,full,,full,50,15.312822341918944,3.209233694856628,514.9590454101562,15.839999198913574,0.5116685149421156,15,1073,Sanskrit,There is no information about Gajabrishta in the given passages.,['Sanskrit'],8823,hotpotqa,en,,d9f5437fa85841cb12798def39a30721d3d2d140b4982854,Answer:,hotpotqa,52,0.0,1.0,0
sampled,59,compressed,0.25,compressed@0.25,50,17.8819580078125,2.7618510178722304,381.39105224609375,19.68000030517578,0.5326884606331652,15,804,Sanskrit,There is no information about Gajabrishta in the provided text.,['Sanskrit'],8823,hotpotqa,en,,d9f5437fa85841cb12798def39a30721d3d2d140b4982854,Answer:,hotpotqa,52,0.0,1.0,0
sampled,59,compressed,0.75,compressed@0.75,50,24.69617080688477,4.267312080523069,910.4976196289062,24.559999465942383,0.4980821316637442,19,268,Sanskrit,There is no information about elephants being connected to Gajabrishta in the provided text.,['Sanskrit'],8823,hotpotqa,en,,d9f5437fa85841cb12798def39a30721d3d2d140b4982854,Answer:,hotpotqa,52,0.0,1.0,0
sampled,60,full,,full,50,1.3684518337249756,0.1932633224968197,1.8675355911254885,2.299999952316284,0.6620540589550765,1,1073,English,American,['English'],12372,hotpotqa,en,,93d2774c99edbde88789a9f989642ff160871ca09e66e46a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,60,compressed,0.25,compressed@0.25,50,1.4460222721099854,0.2653313303668972,3.520035743713379,2.220000028610229,0.6366792374289146,1,804,English,American,['English'],12372,hotpotqa,en,,93d2774c99edbde88789a9f989642ff160871ca09e66e46a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,60,compressed,0.75,compressed@0.75,50,1.259960651397705,0.1725668973711306,1.488966703414917,2.220000028610229,0.6747617796114576,1,268,English,American,['English'],12372,hotpotqa,en,,93d2774c99edbde88789a9f989642ff160871ca09e66e46a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,61,full,,full,50,8.856891632080078,2.1919085737778348,240.22315979003903,6.259999752044678,0.375051605019001,1,1077,yes,Yes,['yes'],3708,hotpotqa,en,,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,Answer:,hotpotqa,52,1.0,0.0,1
sampled,61,compressed,0.25,compressed@0.25,50,12.448673248291016,2.5230491429100352,318.2888488769531,10.380000114440918,0.4354882994710972,2,807,yes,Yes.,['yes'],3708,hotpotqa,en,,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,Answer:,hotpotqa,52,1.0,0.0,1
sampled,61,compressed,0.75,compressed@0.75,50,20.2994384765625,4.882361729192902,1191.872802734375,15.15999984741211,0.3952909664113164,2,269,yes,Yes.,['yes'],3708,hotpotqa,en,,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,Answer:,hotpotqa,52,1.0,0.0,1
sampled,62,full,,full,50,39.73680877685547,5.834433792218508,1702.0308837890625,22.34000015258789,0.2914400144213613,25,1085,November,"There is no information about an animated series written by Kent Scott that began in September 2002 on ""Nick on CBS"".",['November'],10261,hotpotqa,en,,232c2ba7b8bb5f22b77e5c55961d0cd0fe673d26870e157b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,62,compressed,0.25,compressed@0.25,50,38.58867645263672,5.355753149359575,1434.20458984375,25.51999855041504,0.3506015884778493,25,813,November,"There is no information about an animated series written by Kent Scott that began in September 2002 on ""Nick on CBS"".",['November'],10261,hotpotqa,en,,232c2ba7b8bb5f22b77e5c55961d0cd0fe673d26870e157b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,62,compressed,0.75,compressed@0.75,50,37.63755416870117,5.39482807157698,1455.20849609375,27.459999084472656,0.3867217925565543,25,271,November,"There is no information about an animated series written by Kent Scott that began in September 2002 on ""Nick on CBS"".",['November'],10261,hotpotqa,en,,232c2ba7b8bb5f22b77e5c55961d0cd0fe673d26870e157b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,63,full,,full,50,32.099491119384766,5.882893633238663,1730.421875,16.920000076293945,0.2684763585802612,16,1070,Shari Shattuck,No information is available about Pamela Adlon starring in a film called Tainted.,['Shari Shattuck'],9594,hotpotqa,en,,780b1664552881f2c14a0d943e746855f83709a5399bb4aa,Answer:,hotpotqa,52,0.0,1.0,0
sampled,63,compressed,0.25,compressed@0.25,50,27.261478424072266,6.803602274255161,2314.4501953125,16.520000457763672,0.3185936644479029,12,802,Shari Shattuck,No information is available about the actress starring in Tainted.,['Shari Shattuck'],9594,hotpotqa,en,,780b1664552881f2c14a0d943e746855f83709a5399bb4aa,Answer:,hotpotqa,52,0.0,1.0,0
sampled,63,compressed,0.75,compressed@0.75,50,22.09821319580078,2.0374019669427885,207.5503387451172,16.65999984741211,0.3987555829242021,17,267,Shari Shattuck,"No information is available about an American actress starring in a film called ""Tainted"".",['Shari Shattuck'],9594,hotpotqa,en,,780b1664552881f2c14a0d943e746855f83709a5399bb4aa,Answer:,hotpotqa,52,0.0,1.0,0
sampled,64,full,,full,50,28.881635665893555,7.0968602074922895,2518.271240234375,12.9399995803833,0.2128684818414102,1,1082,British,British,['British'],12150,hotpotqa,en,,0a44085d7963681015a69416470b86da02135ac722d6301b,Answer:,hotpotqa,52,1.0,0.0,1
sampled,64,compressed,0.25,compressed@0.25,50,30.00713157653809,4.854263791052666,1178.19384765625,15.899999618530272,0.2703235243229312,1,811,British,British,['British'],12150,hotpotqa,en,,0a44085d7963681015a69416470b86da02135ac722d6301b,Answer:,hotpotqa,52,1.0,0.0,1
sampled,64,compressed,0.75,compressed@0.75,50,24.266342163085938,5.082922013114725,1291.8048095703125,14.299999237060549,0.3084381019779845,1,270,British,British,['British'],12150,hotpotqa,en,,0a44085d7963681015a69416470b86da02135ac722d6301b,Answer:,hotpotqa,52,1.0,0.0,1
sampled,65,full,,full,50,0.2512516975402832,0.1262348313236594,0.7967616319656372,5.039999961853027,0.9660357415267636,4,1072,Vernon Smith,François Englert,['Vernon Smith'],10589,hotpotqa,en,,f1c0b9a9ec47ccda8ba4b1be0ca7083b961ba0f06b2a4df7,Answer:,hotpotqa,52,0.0,1.0,0
sampled,65,compressed,0.25,compressed@0.25,50,0.1477303802967071,0.1046644327741296,0.5477321743965149,5.019999980926514,0.9798084489235982,4,804,Vernon Smith,François Englert,['Vernon Smith'],10589,hotpotqa,en,,f1c0b9a9ec47ccda8ba4b1be0ca7083b961ba0f06b2a4df7,Answer:,hotpotqa,52,0.0,1.0,0
sampled,65,compressed,0.75,compressed@0.75,50,13.778993606567385,6.031769731492574,1819.1123046875,9.199999809265137,0.3541133817361989,4,268,Vernon Smith,François Englert,['Vernon Smith'],10589,hotpotqa,en,,f1c0b9a9ec47ccda8ba4b1be0ca7083b961ba0f06b2a4df7,Answer:,hotpotqa,52,0.0,1.0,0
sampled,66,full,,full,50,17.08766746520996,6.671189953121182,2225.23876953125,8.380000114440918,0.243315290868806,3,1090,Deftones,Deftones,['Deftones'],9116,hotpotqa,en,,75439ed8609c12817aaee0fa4f749aebb3e4a36dfa72390e,Answer:,hotpotqa,52,1.0,0.0,1
sampled,66,compressed,0.25,compressed@0.25,50,15.947521209716797,4.150854551277288,861.4796752929688,9.460000038146973,0.3108338481268676,3,817,Deftones,Deftones,['Deftones'],9116,hotpotqa,en,,75439ed8609c12817aaee0fa4f749aebb3e4a36dfa72390e,Answer:,hotpotqa,52,1.0,0.0,1
sampled,66,compressed,0.75,compressed@0.75,50,18.404281616210938,5.591136129862718,1563.0401611328125,9.31999969482422,0.2544213422593868,3,272,Deftones,Deftones,['Deftones'],9116,hotpotqa,en,,75439ed8609c12817aaee0fa4f749aebb3e4a36dfa72390e,Answer:,hotpotqa,52,1.0,0.0,1
sampled,67,full,,full,50,36.13201522827149,6.075295171905744,1845.4605712890625,22.939998626708984,0.3356277361475213,23,1082,810,There is no information about the population of the town where The Stelljes House is located in the given passages.,['810'],8149,hotpotqa,en,,8a5d7c131d291d2c7cf2c20ea36a629f969402e0c50a8a8a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,67,compressed,0.25,compressed@0.25,50,37.12446594238281,4.683451897872711,1096.736083984375,28.68000030517578,0.4076951118480277,23,811,810,There is no information about the population of the town where The Stelljes House is located in the given passages.,['810'],8149,hotpotqa,en,,8a5d7c131d291d2c7cf2c20ea36a629f969402e0c50a8a8a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,67,compressed,0.75,compressed@0.75,50,51.70089721679688,8.051785819482067,3241.562744140625,32.119998931884766,0.3276853244622198,23,270,810,There is no information about the population of the town where The Stelljes House is located in the provided text.,['810'],8149,hotpotqa,en,,8a5d7c131d291d2c7cf2c20ea36a629f969402e0c50a8a8a,Answer:,hotpotqa,52,0.0,1.0,0
sampled,68,full,,full,50,4.853938102722168,1.7909282540711866,160.37120056152344,5.579999923706055,0.5471918339304089,2,1074,India,United States,['India'],9331,hotpotqa,en,,cf16ba255ad4b7b0fdae56093ac7d5fb58487dc24f2659e2,Answer:,hotpotqa,52,0.0,1.0,0
sampled,68,compressed,0.25,compressed@0.25,50,10.648746490478516,1.8670872259947195,174.3007354736328,10.199999809265137,0.4849827111696959,2,805,India,United States,['India'],9331,hotpotqa,en,,cf16ba255ad4b7b0fdae56093ac7d5fb58487dc24f2659e2,Answer:,hotpotqa,52,0.0,1.0,0
sampled,68,compressed,0.75,compressed@0.75,50,8.956236839294434,2.63748021412158,347.8150939941406,7.899999618530273,0.4557451082962117,2,268,India,United States,['India'],9331,hotpotqa,en,,cf16ba255ad4b7b0fdae56093ac7d5fb58487dc24f2659e2,Answer:,hotpotqa,52,0.0,1.0,0
sampled,69,full,,full,50,0.1693150252103805,0.1010087336456101,0.510138213634491,2.0199999809265137,0.943556412172979,1,1074,yes,Yes,['yes'],11899,hotpotqa,en,,9a19f9594aa73716dd38bcbd5ff1c04e57a6649800570f80,Answer:,hotpotqa,52,1.0,0.0,1
sampled,69,compressed,0.25,compressed@0.25,50,0.4307307302951813,0.2097618287380528,2.2000012397766118,2.0199999809265137,0.8626019978642102,1,805,yes,Yes,['yes'],11899,hotpotqa,en,,9a19f9594aa73716dd38bcbd5ff1c04e57a6649800570f80,Answer:,hotpotqa,52,1.0,0.0,1
sampled,69,compressed,0.75,compressed@0.75,50,0.3016223907470703,0.171479008271304,1.470252513885498,2.0199999809265137,0.9016765975432456,1,268,yes,Yes,['yes'],11899,hotpotqa,en,,9a19f9594aa73716dd38bcbd5ff1c04e57a6649800570f80,Answer:,hotpotqa,52,1.0,0.0,1
sampled,70,full,,full,50,15.879535675048828,1.5234032948884393,116.03787994384766,15.420000076293944,0.4897776093425546,15,1070,"May 5, 1939",There is no information about Erik Watts or his father in the given passages.,"['May 5, 1939']",9716,hotpotqa,en,,0879d3f078165bdc1aabca26c8526e66d3959e8ab2c6d903,Answer:,hotpotqa,52,0.0,1.0,0
sampled,70,compressed,0.25,compressed@0.25,50,12.168200492858888,1.4837795372250862,110.08008575439452,15.579999923706056,0.5819575559774791,15,802,"May 5, 1939",There is no information about Erik Watts or his father in the provided text.,"['May 5, 1939']",9716,hotpotqa,en,,0879d3f078165bdc1aabca26c8526e66d3959e8ab2c6d903,Answer:,hotpotqa,52,0.0,1.0,0
sampled,70,compressed,0.75,compressed@0.75,50,16.38779067993164,3.804478786626445,723.7029418945312,17.059999465942383,0.5138441020350522,14,267,"May 5, 1939",There is no information about Erik Watts' father in the provided text.,"['May 5, 1939']",9716,hotpotqa,en,,0879d3f078165bdc1aabca26c8526e66d3959e8ab2c6d903,Answer:,hotpotqa,52,0.0,1.0,0
sampled,71,full,,full,50,23.00956916809082,7.213554001192824,2601.76806640625,7.819999694824219,0.1300916010997725,2,1083,Philip K. Dick,Robert Stone,['Philip K. Dick'],11550,hotpotqa,en,,98bf7e9946e86278d6d2b938d751861981c5fe14c356ea68,Answer:,hotpotqa,52,0.0,1.0,0
sampled,71,compressed,0.25,compressed@0.25,50,26.50839233398437,6.344118292880619,2012.391845703125,10.619999885559082,0.1772574077718479,2,812,Philip K. Dick,Robert Stone,['Philip K. Dick'],11550,hotpotqa,en,,98bf7e9946e86278d6d2b938d751861981c5fe14c356ea68,Answer:,hotpotqa,52,0.0,1.0,0
sampled,71,compressed,0.75,compressed@0.75,50,17.499919891357422,7.032531827603058,2472.8251953125,5.639999866485596,0.1164011520598524,2,270,Philip K. Dick,Robert Stone,['Philip K. Dick'],11550,hotpotqa,en,,98bf7e9946e86278d6d2b938d751861981c5fe14c356ea68,Answer:,hotpotqa,52,0.0,1.0,0
sampled,72,full,,full,50,2.8676910400390625,1.3157729838090897,86.56292724609375,3.679999828338623,0.5826640042622705,2,1082,821,7734,['821'],6601,hotpotqa,en,,6320310adc4a826b1bb240c63ac1735b7b29e93a59782364,Answer:,hotpotqa,52,0.0,1.0,0
sampled,72,compressed,0.25,compressed@0.25,50,5.448949337005615,2.580066267241866,332.83709716796875,3.819999933242798,0.3720512943552668,1,811,821,773,['821'],6601,hotpotqa,en,,6320310adc4a826b1bb240c63ac1735b7b29e93a59782364,Answer:,hotpotqa,52,0.0,1.0,0
sampled,72,compressed,0.75,compressed@0.75,50,6.627010345458984,2.61547845318261,342.036376953125,4.799999713897705,0.3840517845938865,1,270,821,773,['821'],6601,hotpotqa,en,,6320310adc4a826b1bb240c63ac1735b7b29e93a59782364,Answer:,hotpotqa,52,0.0,1.0,0
sampled,73,full,,full,50,0.5333501696586609,0.121553123132086,0.7387580871582031,3.119999885559082,0.8882603050712694,2,1075,Capital Cities,Capital Cities,['Capital Cities'],8751,hotpotqa,en,,11b4c60bf00735e20ae817b940d86aa8922e2fcdaa3a0b47,Answer:,hotpotqa,52,1.0,0.0,1
sampled,73,compressed,0.25,compressed@0.25,50,0.3501264452934265,0.1049213416795391,0.5504243969917297,3.059999942779541,0.923753346324461,2,806,Capital Cities,Capital Cities,['Capital Cities'],8751,hotpotqa,en,,11b4c60bf00735e20ae817b940d86aa8922e2fcdaa3a0b47,Answer:,hotpotqa,52,1.0,0.0,1
sampled,73,compressed,0.75,compressed@0.75,50,0.4068792164325714,0.1358026251961927,0.9221176505088806,3.0799999237060547,0.9124999308511204,2,268,Capital Cities,Capital Cities,['Capital Cities'],8751,hotpotqa,en,,11b4c60bf00735e20ae817b940d86aa8922e2fcdaa3a0b47,Answer:,hotpotqa,52,1.0,0.0,1
sampled,74,full,,full,50,19.429750442504883,4.708940030509785,1108.705810546875,14.979999542236328,0.4069585787037249,2,1077,Morgan Llywelyn,Robert Jordan,['Morgan Llywelyn'],8392,hotpotqa,en,,c47c8d3b1917f017cafaecbb4cddd6b92171854247957c08,Answer:,hotpotqa,52,0.0,1.0,0
sampled,74,compressed,0.25,compressed@0.25,50,20.992753982543945,4.13985812473915,856.9212646484375,17.18000030517578,0.4287088834572724,2,807,Morgan Llywelyn,Robert Jordan,['Morgan Llywelyn'],8392,hotpotqa,en,,c47c8d3b1917f017cafaecbb4cddd6b92171854247957c08,Answer:,hotpotqa,52,0.0,1.0,0
sampled,74,compressed,0.75,compressed@0.75,50,23.726675033569336,5.823487179490266,1695.650146484375,21.21999931335449,0.4606912218696535,2,269,Morgan Llywelyn,Robert Jordan,['Morgan Llywelyn'],8392,hotpotqa,en,,c47c8d3b1917f017cafaecbb4cddd6b92171854247957c08,Answer:,hotpotqa,52,0.0,1.0,0
sampled,75,full,,full,50,1.4220592975616455,0.1129305547828055,0.6376655101776123,2.619999885559082,0.6864512870675836,1,1089,14,12,['14'],4029,hotpotqa,en,,f536646dd72a8a4f5ebddec61a67b8319dc9187d47bb7fc6,Answer:,hotpotqa,52,0.0,1.0,0
sampled,75,compressed,0.25,compressed@0.25,50,1.509013056755066,0.070394866172045,0.2477718591690063,2.700000047683716,0.6788224970769102,2,816,14,12 points,['14'],4029,hotpotqa,en,,f536646dd72a8a4f5ebddec61a67b8319dc9187d47bb7fc6,Answer:,hotpotqa,52,0.0,1.0,0
sampled,75,compressed,0.75,compressed@0.75,50,1.5681686401367188,0.077767071005921,0.3023858666419983,2.819999933242798,0.6801438510361789,2,272,14,12 points,['14'],4029,hotpotqa,en,,f536646dd72a8a4f5ebddec61a67b8319dc9187d47bb7fc6,Answer:,hotpotqa,52,0.0,1.0,0
sampled,76,full,,full,50,2.134120464324951,0.3913542996649084,7.657909393310547,5.159999847412109,0.750753265115163,4,1090,Big 12 Conference,Big 12 Conference,['Big 12 Conference'],10490,hotpotqa,en,,6e541b3b8fc7e59da0da6548a17932b403b2e865d4036982,Answer:,hotpotqa,52,1.0,0.0,1
sampled,76,compressed,0.25,compressed@0.25,50,2.1590347290039062,0.5652335145175292,15.974446296691896,5.480000019073486,0.7610248986742986,4,817,Big 12 Conference,Big 12 Conference,['Big 12 Conference'],10490,hotpotqa,en,,6e541b3b8fc7e59da0da6548a17932b403b2e865d4036982,Answer:,hotpotqa,52,1.0,0.0,1
sampled,76,compressed,0.75,compressed@0.75,50,2.066812038421631,0.2691068010710439,3.6209235191345215,5.119999885559082,0.7559306356363433,4,272,Big 12 Conference,Big 12 Conference,['Big 12 Conference'],10490,hotpotqa,en,,6e541b3b8fc7e59da0da6548a17932b403b2e865d4036982,Answer:,hotpotqa,52,1.0,0.0,1
sampled,77,full,,full,50,20.93434715270996,5.817410140448024,1692.113037109375,22.15999984741211,0.5195409008683831,16,1076,"Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.","Ireland, the United Kingdom, France, Wales, Cornwall, and Brittany.","['Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.']",10479,hotpotqa,en,,6eca7d7affce3375ec084f6356c6fc8ddf75eda0f6a4382f,Answer:,hotpotqa,52,0.5882000000000001,0.41179999999999994,1
sampled,77,compressed,0.25,compressed@0.25,50,19.151994705200195,5.0061885529936845,1253.09619140625,19.920000076293945,0.5135421091043469,17,807,"Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.","Ireland, Scotland, Wales, Cornwall, Brittany, and the Isle of Man.","['Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.']",10479,hotpotqa,en,,6eca7d7affce3375ec084f6356c6fc8ddf75eda0f6a4382f,Answer:,hotpotqa,52,1.0,0.0,1
sampled,77,compressed,0.75,compressed@0.75,50,25.819122314453125,5.305331100500467,1407.326904296875,24.299999237060547,0.4787965434092295,16,269,"Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.","Ireland, Scotland, Wales, Cornwall, Brittany, and Isle of Man.","['Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.']",10479,hotpotqa,en,,6eca7d7affce3375ec084f6356c6fc8ddf75eda0f6a4382f,Answer:,hotpotqa,52,1.0,0.0,1
sampled,78,full,,full,50,17.207218170166016,4.292954887943953,921.4730834960938,8.559999465942383,0.2482405718473229,16,1079,coaxial,SR connector is based on the connector that is often used for fiber optic cable.,['coaxial'],3945,hotpotqa,en,,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,Answer:,hotpotqa,52,0.0,1.0,0
sampled,78,compressed,0.25,compressed@0.25,50,20.37604141235352,4.147314466634553,860.0108642578125,11.779999732971191,0.301511527375449,16,809,coaxial,SR connector is based on the connector that is often used for fiber optic cable.,['coaxial'],3945,hotpotqa,en,,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,Answer:,hotpotqa,52,0.0,1.0,0
sampled,78,compressed,0.75,compressed@0.75,50,21.023393630981445,4.743143694784609,1124.87060546875,12.31999969482422,0.3064143280272431,16,269,coaxial,SR connector is based on the connector that is often used for fiber optic cable.,['coaxial'],3945,hotpotqa,en,,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,Answer:,hotpotqa,52,0.0,1.0,0
sampled,79,full,,full,50,3.740642070770264,2.4453642915841165,298.9903259277344,6.599999904632568,0.6751294418284984,4,1075,Wicked Twister,Wicked Twister,['Wicked Twister'],6415,hotpotqa,en,,8bcda9c521bb7cb5dcd9a8d4987bd5bcf4ec455a84c62f81,Answer:,hotpotqa,52,1.0,0.0,1
sampled,79,compressed,0.25,compressed@0.25,50,2.9347448348999023,1.2030374232533445,72.36495208740234,6.87999963760376,0.7440328512485106,4,806,Wicked Twister,Wicked Twister,['Wicked Twister'],6415,hotpotqa,en,,8bcda9c521bb7cb5dcd9a8d4987bd5bcf4ec455a84c62f81,Answer:,hotpotqa,52,1.0,0.0,1
sampled,79,compressed,0.75,compressed@0.75,50,6.518912315368652,2.767111513461228,382.8453063964844,8.59999942779541,0.5913101257664067,4,268,Wicked Twister,Wicked Twister,['Wicked Twister'],6415,hotpotqa,en,,8bcda9c521bb7cb5dcd9a8d4987bd5bcf4ec455a84c62f81,Answer:,hotpotqa,52,1.0,0.0,1
sampled,80,full,,full,50,0.9373605251312256,0.1344414347166364,0.90372496843338,7.299999713897705,0.9148419602658432,6,1078,Levni Yilmaz,Pamela B. Green,['Levni Yilmaz'],6674,hotpotqa,en,,1d81e1f410acc77f1d9a844f811045c2cecb0fdc9e717d41,Answer:,hotpotqa,52,0.0,1.0,0
sampled,80,compressed,0.25,compressed@0.25,50,0.7274971008300781,0.1254693470485824,0.7871278524398804,7.199999809265137,0.9323598167644056,6,808,Levni Yilmaz,Pamela B. Green,['Levni Yilmaz'],6674,hotpotqa,en,,1d81e1f410acc77f1d9a844f811045c2cecb0fdc9e717d41,Answer:,hotpotqa,52,0.0,1.0,0
sampled,80,compressed,0.75,compressed@0.75,50,0.8163090348243713,0.1625456599129889,1.3210545778274536,7.21999979019165,0.9246234153277706,6,269,Levni Yilmaz,Pamela B. Green,['Levni Yilmaz'],6674,hotpotqa,en,,1d81e1f410acc77f1d9a844f811045c2cecb0fdc9e717d41,Answer:,hotpotqa,52,0.0,1.0,0
sampled,81,full,,full,50,1.156148910522461,0.0856503248701821,0.3667989075183868,6.819999694824219,0.8891364186199842,5,1091,Man Haron,Jorma Takala,['Man Haron'],12479,hotpotqa,en,,77a3188a3b97619e1661cc289bb1a951308223219592696b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,81,compressed,0.25,compressed@0.25,50,61.97549819946289,10.822486807713142,5856.31103515625,25.8799991607666,0.1901584993557438,7,818,Man Haron,Jorma S. Aalto,['Man Haron'],12479,hotpotqa,en,,77a3188a3b97619e1661cc289bb1a951308223219592696b,Answer:,hotpotqa,52,0.0,1.0,0
