regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_seq,H_seq_se,varentropy_seq,mean_length,confidence,greedy_length,cache_seq_length,kl_seq,kl_seq_se,n_kl_samples,gold,predicted_answer,answers,length,dataset,language,all_classes,_id,answer_prefix,task,max_new_tokens,primary_score,error
sampled,64,compressed,0.95,compressed@0.95,50,46.65958786010742,5.355571491082324,1434.1072998046875,36.81999969482422,0.415455285776019,64,547,21.56724548339844,1.8904120005274727,50,Product,"Type: Historical Event

This question is about a specific event in history, and the answer is a piece of information that can be verified through historical records. The question is not asking for a subjective opinion or a personal experience, but rather a factual answer that can be confirmed through research. 

Therefore, the category for this",['Product'],8316,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",0c1076ddfb446ce669afe60a2108eecfbb2365223e8f07d2,Type:,trec,84,0.0,1.0
sampled,65,full,,full,50,53.63706970214844,8.891002298672518,3952.49609375,24.5,0.2192626285343848,4,2050,,,0,Element and substance,Type: Other entity,['Element and substance'],1507,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",8e5060883a3a65416b865d26d3ba447eb93738218403f554,Type:,trec,84,0.0,1.0
sampled,65,compressed,0.25,compressed@0.25,50,47.46963882446289,5.139453941461705,1320.6993408203125,32.15999984741211,0.3594726727190534,5,1537,25.07396697998047,3.433679873066668,50,Element and substance,Type: Definition of something,['Element and substance'],1507,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",8e5060883a3a65416b865d26d3ba447eb93738218403f554,Type:,trec,84,0.0,1.0
sampled,65,compressed,0.5,compressed@0.5,50,57.74125671386719,6.779967836736948,2298.398193359375,33.70000076293945,0.3049426032513363,5,1025,32.02012634277344,3.5125005212966696,50,Element and substance,Type: Definition of something,['Element and substance'],1507,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",8e5060883a3a65416b865d26d3ba447eb93738218403f554,Type:,trec,84,0.0,1.0
sampled,65,compressed,0.75,compressed@0.75,50,60.29515075683594,7.3499358920460995,2701.077880859375,38.91999816894531,0.3416977267663771,41,512,39.7269287109375,3.643409275986401,50,Element and substance,"Type: Equivalent term 

This question is asking for the metal with the highest melting point, which is a specific piece of information. The correct answer would be a specific metal, such as Tungsten.",['Element and substance'],1507,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",8e5060883a3a65416b865d26d3ba447eb93738218403f554,Type:,trec,84,0.0,1.0
sampled,65,compressed,0.95,compressed@0.95,50,73.47669219970703,4.962363968144996,1231.2528076171875,51.81999969482422,0.3742511063897965,38,102,51.45231628417969,3.8919884972711087,50,Element and substance,"Type: Scientific/Chemical Question

Answer: The metal with the highest melting point is Tungsten (W), with a melting point of 3422°C (6192°F).",['Element and substance'],1507,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",8e5060883a3a65416b865d26d3ba447eb93738218403f554,Type:,trec,84,0.0,1.0
sampled,66,full,,full,50,7.446102142333984,2.4318003524347063,295.6826477050781,9.199999809265137,0.5706353598478,5,4940,,,0,Definition of something,Type: Definition of something,['Definition of something'],3744,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",92a0d38c9117e9bf0b832ae14ee87bf169a8dbad727e0386,Type:,trec,84,1.0,0.0
sampled,66,compressed,0.25,compressed@0.25,50,10.033980369567873,2.402403454542646,288.5771179199219,12.019999504089355,0.5606709482235842,5,3705,2.3737576007843018,0.5384656880816185,50,Definition of something,Type: Definition of something,['Definition of something'],3744,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",92a0d38c9117e9bf0b832ae14ee87bf169a8dbad727e0386,Type:,trec,84,1.0,0.0
sampled,66,compressed,0.5,compressed@0.5,50,19.774677276611328,4.274788120663116,913.690673828125,18.19999885559082,0.4708956169046183,5,2470,5.667899131774902,1.054517636784261,50,Definition of something,Type: Definition of something,['Definition of something'],3744,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",92a0d38c9117e9bf0b832ae14ee87bf169a8dbad727e0386,Type:,trec,84,1.0,0.0
sampled,66,compressed,0.75,compressed@0.75,50,29.487905502319336,5.892136949531236,1735.8638916015625,21.799999237060547,0.3915704316960791,5,1235,7.521241188049316,1.354904702977442,50,Definition of something,Type: Definition of something,['Definition of something'],3744,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",92a0d38c9117e9bf0b832ae14ee87bf169a8dbad727e0386,Type:,trec,84,1.0,0.0
sampled,66,compressed,0.95,compressed@0.95,50,50.29270935058594,6.488242069794406,2104.8642578125,39.18000030517578,0.4107600596313515,64,247,13.19350814819336,2.0463989636094224,50,Definition of something,"Type: Definition of a substance 

Caffeine is a stimulant and a xanthine alkaloid compound that is found in the leaves, seeds, and fruits of over 60 plant species worldwide. It is a well-known psychoactive substance that is commonly consumed in the form of coffee, tea, chocolate, and",['Definition of something'],3744,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",92a0d38c9117e9bf0b832ae14ee87bf169a8dbad727e0386,Type:,trec,84,0.0,1.0
sampled,67,full,,full,50,8.731522560119629,4.25271426424128,904.2789306640624,9.0,0.5104462024437064,5,8099,,,0,Color,Type: Description of something,['Color'],6150,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",0ec47c5bfef1cf9ea4d1d47116a30121de69db12519d410e,Type:,trec,84,0.0,1.0
sampled,67,compressed,0.25,compressed@0.25,50,18.691673278808597,5.739962366492485,1647.3583984375,13.979999542236328,0.3958348088134457,3,6074,4.02650785446167,0.6024342430605303,50,Color,Type: Color,['Color'],6150,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",0ec47c5bfef1cf9ea4d1d47116a30121de69db12519d410e,Type:,trec,84,1.0,0.0
sampled,67,compressed,0.5,compressed@0.5,50,27.784385681152344,6.243320063087928,1948.9522705078125,18.3799991607666,0.3507064460052188,3,4049,5.241542339324951,0.7239314656566417,50,Color,Type: Color,['Color'],6150,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",0ec47c5bfef1cf9ea4d1d47116a30121de69db12519d410e,Type:,trec,84,1.0,0.0
sampled,67,compressed,0.75,compressed@0.75,50,28.89640617370605,5.336302604639401,1423.8062744140625,21.21999931335449,0.389109092537528,3,2024,6.497190475463867,1.039722277899792,50,Color,Type: Color,['Color'],6150,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",0ec47c5bfef1cf9ea4d1d47116a30121de69db12519d410e,Type:,trec,84,1.0,0.0
sampled,67,compressed,0.95,compressed@0.95,50,63.658084869384766,6.8987508776498805,2379.63818359375,36.34000015258789,0.2969442579155049,58,404,8.391995429992676,1.7384640879966162,50,Color,"Type of question: Descriptive question

Answer: The question is asking for a descriptive answer about the color of crickets. 

Descriptive answer: Crickets are typically brown or green in color, often with a mottled or striped pattern to help them blend in with their surroundings.",['Color'],6150,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",0ec47c5bfef1cf9ea4d1d47116a30121de69db12519d410e,Type:,trec,84,0.0,1.0
sampled,68,full,,full,50,13.447555541992188,2.849225069399353,405.9041748046875,10.880000114440918,0.4245514923128841,4,4112,,,0,Mountain,Type: Other location,['Mountain'],3089,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",8eb86e597aa70c66a934687954ad3504a23ce95ec9c68efe,Type:,trec,84,0.0,1.0
sampled,68,compressed,0.25,compressed@0.25,50,22.298974990844727,4.833324213128967,1168.0511474609375,17.03999900817871,0.4037053545743352,4,3084,2.018795728683472,0.5548796157180881,50,Mountain,Type: Other location,['Mountain'],3089,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",8eb86e597aa70c66a934687954ad3504a23ce95ec9c68efe,Type:,trec,84,0.0,1.0
sampled,68,compressed,0.5,compressed@0.5,50,32.867942810058594,6.064695760544692,1839.0267333984373,19.65999984741211,0.3138575752190241,4,2056,3.0834012031555176,0.785060166889906,50,Mountain,Type: Other location,['Mountain'],3089,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",8eb86e597aa70c66a934687954ad3504a23ce95ec9c68efe,Type:,trec,84,0.0,1.0
sampled,68,compressed,0.75,compressed@0.75,50,39.27716827392578,7.471414600516591,2791.101806640625,24.3799991607666,0.3273621439651971,4,1028,7.186363220214844,1.5368009140941277,50,Mountain,Type: Other location,['Mountain'],3089,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",8eb86e597aa70c66a934687954ad3504a23ce95ec9c68efe,Type:,trec,84,0.0,1.0
sampled,68,compressed,0.95,compressed@0.95,50,60.46910095214844,6.243157973684071,1948.85107421875,38.0,0.3318740808325555,5,205,17.251649856567383,2.157769363933432,50,Mountain,Type: Definition of something,['Mountain'],3089,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",8eb86e597aa70c66a934687954ad3504a23ce95ec9c68efe,Type:,trec,84,0.0,1.0
sampled,69,full,,full,50,39.91527938842773,5.599704843644664,1567.834716796875,22.959999084472656,0.2996872411756234,4,5614,,,0,Plant,Type: Other entity,['Plant'],4247,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",37fc91e0069dfc5177c65cf2937227f33bffeb756d408325,Type:,trec,84,0.0,1.0
sampled,69,compressed,0.25,compressed@0.25,50,47.28923797607422,7.56898966125516,2864.480224609375,26.18000030517578,0.285920983093463,3,4210,9.821430206298828,1.552033843546484,50,Plant,Type: Animal,['Plant'],4247,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",37fc91e0069dfc5177c65cf2937227f33bffeb756d408325,Type:,trec,84,0.0,1.0
sampled,69,compressed,0.5,compressed@0.5,50,32.0216064453125,5.022183698508299,1261.116455078125,22.76000022888184,0.3771147013250406,4,2807,11.32175064086914,1.8601618280050765,50,Plant,Type: Other entity,['Plant'],4247,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",37fc91e0069dfc5177c65cf2937227f33bffeb756d408325,Type:,trec,84,0.0,1.0
sampled,69,compressed,0.75,compressed@0.75,50,41.29796600341797,5.844846153877791,1708.111328125,31.07999992370605,0.3981093356711891,5,1403,15.322537422180176,2.104922311395772,50,Plant,Type: Description of something,['Plant'],4247,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",37fc91e0069dfc5177c65cf2937227f33bffeb756d408325,Type:,trec,84,0.0,1.0
