regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_seq,H_seq_se,varentropy_seq,mean_length,confidence,greedy_length,cache_seq_length,kl_seq,kl_seq_se,n_kl_samples,gold,predicted_answer
sampled,78,compressed,0.75,compressed@0.75,50,28.865697860717773,5.083489474207161,1292.09326171875,22.579999923706055,0.4122597214091265,3,1100,4.207151412963867,1.1202399364684288,50,Date,Type: Date
sampled,78,compressed,0.95,compressed@0.95,50,59.05402374267578,15.091045306323217,11386.982421875,28.639999389648438,0.23949339618520427,10,220,13.018942832946777,1.0735162475664084,50,Date,"Type: Invention, book and other creative piece"
sampled,79,full,,full,50,6.406099796295166,2.125273994284325,225.8394775390625,8.319999694824219,0.586432128912067,4,7122,,,0,Other location,Type: Other location
sampled,79,compressed,0.25,compressed@0.25,50,14.909884452819824,4.136885841172153,855.6912231445312,13.039999961853027,0.4526926997307147,4,5341,1.4673388004302979,0.45348046402243175,50,Other location,Type: Other location
sampled,79,compressed,0.5,compressed@0.5,50,7.51007080078125,3.5988852576396835,647.5987548828125,8.420000076293945,0.5388918250729297,4,3561,1.878091812133789,0.5463751203108782,50,Other location,Type: Other location
sampled,79,compressed,0.75,compressed@0.75,50,6.103871822357178,2.8452170408890822,404.76300048828125,8.260000228881836,0.5991680021119332,4,1780,1.9027034044265747,0.538840534011455,50,Other location,Type: Other location
sampled,79,compressed,0.95,compressed@0.95,50,12.901712417602539,4.509154912768439,1016.6239013671875,12.15999984741211,0.4793010138625632,4,356,2.847032308578491,0.7625751645922073,50,Other location,Type: Other location
sampled,79,full,,full,50,3.932901620864868,1.4559746608834805,105.99311065673828,6.960000038146973,0.6759216497290594,4,7122,,,0,Other location,Type: Other location
sampled,79,compressed,0.25,compressed@0.25,50,18.220613479614258,5.392489940083917,1453.9473876953125,14.0,0.405711922730455,4,5341,0.8139205574989319,0.2552619960704657,50,Other location,Type: Other location
sampled,79,compressed,0.5,compressed@0.5,50,17.013961791992188,5.193931912427954,1348.846435546875,12.779999732971191,0.3974110944371328,4,3561,1.1292476654052734,0.36354726588501624,50,Other location,Type: Other location
sampled,79,compressed,0.75,compressed@0.75,50,14.984601974487305,4.564143807047084,1041.5704345703125,12.619999885559082,0.4391027802805344,4,1780,1.2815486192703247,0.44750185662422554,50,Other location,Type: Other location
sampled,79,compressed,0.95,compressed@0.95,50,23.96757698059082,5.56159995351776,1546.5697021484375,19.260000228881836,0.42207682737494717,4,356,1.869343638420105,0.6608961737227764,50,Other location,Type: Other location
sampled,80,full,,full,50,5.805034160614014,2.698542335651729,364.1065368652344,6.420000076293945,0.5343248722767864,3,10598,,,0,Date,Type: Date
sampled,80,compressed,0.25,compressed@0.25,50,12.970905303955078,4.776719411881312,1140.8524169921875,10.819999694824219,0.43564056213814195,3,7948,1.5930593013763428,0.721694276324126,50,Date,Type: Date
sampled,80,compressed,0.5,compressed@0.5,50,9.718920707702637,4.0887824703502815,835.9071044921875,8.679999351501465,0.4601922483217247,3,5299,1.7379788160324097,0.7796928084504284,50,Date,Type: Date
sampled,80,compressed,0.75,compressed@0.75,50,25.72415542602539,5.692880139028377,1620.4442138671875,17.219999313354492,0.35506290372778954,3,2649,2.5372722148895264,0.9926735091664234,50,Date,Type: Date
sampled,80,compressed,0.95,compressed@0.95,50,65.66808319091797,6.72559498703925,2261.681396484375,39.02000045776367,0.3114486131302709,25,529,5.223653316497803,1.046550679998663,50,Date,"Type: Historical event 

This question is asking for a specific date in the past, which is a characteristic of historical events."
sampled,80,full,,full,50,14.411494255065918,10.191146299147363,5192.97314453125,7.460000038146973,0.2620954681413895,3,10598,,,0,Date,Type: Date
sampled,80,compressed,0.25,compressed@0.25,50,15.602758407592773,5.5267380962349755,1527.24169921875,11.0,0.3741185519092686,3,7948,1.545093297958374,0.8559825173134608,50,Date,Type: Date
sampled,80,compressed,0.5,compressed@0.5,50,24.555509567260742,6.651997247655211,2212.453369140625,15.420000076293945,0.3316088709326493,3,5299,1.8220901489257812,0.9689745439742559,50,Date,Type: Date
sampled,80,compressed,0.75,compressed@0.75,50,29.96430015563965,6.275951395443463,1969.3782958984375,18.559999465942383,0.32658809835869884,3,2649,2.7171056270599365,1.2264010766588873,50,Date,Type: Date
sampled,80,compressed,0.95,compressed@0.95,50,52.46682357788086,7.213043266476537,2601.399658203125,33.81999969482422,0.34118947690612883,25,529,5.130066871643066,1.1609464375497154,50,Date,"Type: Historical event 

This question is asking for a specific date in the past, which is a characteristic of historical events."
sampled,81,full,,full,50,36.798545837402344,7.823060674717569,3060.013916015625,13.979999542236328,0.1612948210245209,3,5656,,,0,Other location,Type: Continent
sampled,81,compressed,0.25,compressed@0.25,50,20.62653350830078,5.457366947888538,1489.1427001953125,13.25999927520752,0.34019984699297057,3,4242,6.229542255401611,1.2493971324523192,50,Other location,Type: Continent
sampled,81,compressed,0.5,compressed@0.5,50,19.841686248779297,4.508789295165957,1016.4590454101562,11.960000038146973,0.3166577148310475,3,2828,6.942814350128174,1.4435241258307632,50,Other location,Type: Continent
sampled,81,compressed,0.75,compressed@0.75,50,34.79655456542969,7.956182185001642,3165.041748046875,17.600000381469727,0.25400399153780295,3,1414,9.82529354095459,1.7598978949319581,50,Other location,Type: Continent
sampled,81,compressed,0.95,compressed@0.95,50,31.199237823486328,4.456571035070012,993.05126953125,21.68000030517578,0.36880261258089847,8,282,20.469411849975586,2.2056417777725077,50,Other location,"Type: Geographic question

Answer: Africa"
sampled,81,full,,full,50,31.38777732849121,7.261296761878177,2636.321533203125,13.239999771118164,0.19335472252222577,3,5656,,,0,Other location,Type: Continent
sampled,81,compressed,0.25,compressed@0.25,50,20.79350471496582,4.562657852577541,1040.892333984375,13.639999389648438,0.3476119141120566,3,4242,6.481507301330566,1.3763974388482305,50,Other location,Type: Continent
sampled,81,compressed,0.5,compressed@0.5,50,25.947265625,6.527956331593181,2130.710693359375,13.279999732971191,0.2581246082348451,3,2828,7.34835958480835,1.706610985880762,50,Other location,Type: Continent
sampled,81,compressed,0.75,compressed@0.75,50,32.161155700683594,6.772148990765413,2293.10009765625,17.260000228881836,0.274840285201618,3,1414,11.73641586303711,2.7054609668166996,50,Other location,Type: Continent
sampled,81,compressed,0.95,compressed@0.95,50,31.90432357788086,5.342171276298852,1426.939697265625,20.600000381469727,0.3418052478990988,8,282,20.727895736694336,3.193177388736413,50,Other location,"Type: Geographic question

Answer: Africa"
sampled,82,full,,full,50,12.91817855834961,3.5073837432844797,615.0870361328125,10.4399995803833,0.42414413615427593,3,7786,,,0,City,Type: City
sampled,82,compressed,0.25,compressed@0.25,50,24.571041107177734,4.710492049835399,1109.436767578125,17.020000457763672,0.36763425290256574,3,5839,5.4161376953125,1.2917544099272145,50,City,Type: City
sampled,82,compressed,0.5,compressed@0.5,50,27.28167724609375,5.271664748326661,1389.5224609375,18.639999389648438,0.36258487585488863,3,3893,6.5970282554626465,1.539026163514585,50,City,Type: City
sampled,82,compressed,0.75,compressed@0.75,50,37.054500579833984,7.53970609299527,2842.3583984375,21.279998779296875,0.299103557176363,3,1946,8.949872016906738,1.8849817314578112,50,City,Type: City
sampled,82,compressed,0.95,compressed@0.95,50,61.3226318359375,4.8054018777862115,1154.5943603515625,38.91999816894531,0.3355018743597775,64,389,19.734952926635742,1.9449366636187104,50,City,"Type: Geographic Information

Category: Cities

Subcategory: Canada

This question is asking for a specific piece of geographic information, which is the population of a city in Canada. The correct answer would be a city name, such as Toronto, Montreal, or Vancouver, along with its population. 

However, since the"
sampled,82,full,,full,50,20.73682975769043,5.810719443340794,1688.2230224609375,12.079999923706055,0.30425966660351644,3,7786,,,0,City,Type: City
sampled,82,compressed,0.25,compressed@0.25,50,27.632768630981445,5.407131656794224,1461.8536376953125,19.260000228881836,0.36991785014002204,3,5839,6.776268005371094,1.273353680619515,50,City,Type: City
sampled,82,compressed,0.5,compressed@0.5,50,24.351730346679688,5.373524279613311,1443.7381591796875,16.739999771118164,0.36483014582371154,3,3893,8.66523265838623,1.6104416595664641,50,City,Type: City
sampled,82,compressed,0.75,compressed@0.75,50,47.19303512573242,6.193683778657093,1918.0859375,28.639999389648438,0.31912608760619304,3,1946,12.179374694824219,2.0500683284630266,50,City,Type: City
sampled,82,compressed,0.95,compressed@0.95,50,69.34294128417969,5.4289111405396016,1473.65380859375,41.84000015258789,0.3170239914885828,64,389,23.660608291625977,2.273949416162467,50,City,"Type: Geographic Information

Category: Cities

Subcategory: Canada

This question is asking for a specific piece of geographic information, which is the population of a city in Canada. The correct answer would be a city name, such as Toronto, Montreal, or Vancouver, along with its population. 

However, since the"
sampled,83,full,,full,50,6.404365062713623,1.634317394867952,133.54966735839844,8.479999542236328,0.5924511993165087,5,7715,,,0,Definition of something,Type: Definition of something
sampled,83,compressed,0.25,compressed@0.25,50,16.380887985229492,4.483137895562103,1004.92626953125,14.420000076293945,0.4550244876259642,5,5786,3.202430248260498,0.5720827819569656,50,Definition of something,Type: Element and substance
sampled,83,compressed,0.5,compressed@0.5,50,9.658308982849121,3.0067321517590946,452.02191162109375,10.5,0.5285680205511527,5,3857,3.299656867980957,0.6713569666703231,50,Definition of something,Type: Element and substance
sampled,83,compressed,0.75,compressed@0.75,50,24.4490966796875,4.780361181683216,1142.5926513671875,23.15999984741211,0.48107692661979107,5,1928,4.575465202331543,0.9825671643312099,50,Definition of something,Type: Definition of something
sampled,83,compressed,0.95,compressed@0.95,50,56.47578048706055,6.040063993607601,1824.11865234375,36.380001068115234,0.34094587877532034,8,385,13.805556297302246,1.335159792820051,50,Definition of something,Type: Definition of a chemical compound.
sampled,83,full,,full,50,5.313803195953369,1.971378453725337,194.316650390625,7.799999713897705,0.6236217510261596,5,7715,,,0,Definition of something,Type: Definition of something
sampled,83,compressed,0.25,compressed@0.25,50,10.960698127746582,3.3889020319893985,574.2328491210938,11.399999618530273,0.5135352510154223,5,5786,3.692559003829956,1.2582328975249624,50,Definition of something,Type: Element and substance
sampled,83,compressed,0.5,compressed@0.5,50,15.415446281433105,3.79455690553917,719.93310546875,14.219999313354492,0.47169688947155225,5,3857,3.8409085273742676,1.4378023310639367,50,Definition of something,Type: Element and substance
sampled,83,compressed,0.75,compressed@0.75,50,19.316747665405273,5.170262682972452,1336.580810546875,17.03999900817871,0.4557731932589834,5,1928,5.063075542449951,1.5525195409555488,50,Definition of something,Type: Definition of something
sampled,83,compressed,0.95,compressed@0.95,50,49.25776290893555,6.812691367725019,2320.63818359375,32.63999938964844,0.3513248010846087,8,385,14.157074928283691,1.7679340542883664,50,Definition of something,Type: Definition of a chemical compound.
sampled,84,full,,full,50,10.936902046203613,3.90172988477547,761.1748046875,7.359999656677246,0.3570029252567291,4,11065,,,0,Other location,Type: Other location
sampled,84,compressed,0.25,compressed@0.25,50,9.439023971557617,3.870693171125813,749.11328125,10.819999694824219,0.546249427841195,4,8298,2.7198169231414795,0.7629704509327881,50,Other location,Type: Other location
sampled,84,compressed,0.5,compressed@0.5,50,10.748723983764648,4.3282103161717576,936.6702270507812,10.479999542236328,0.4911917895600314,4,5532,3.1097536087036133,0.8551118065973751,50,Other location,Type: Other location
sampled,84,compressed,0.75,compressed@0.75,50,31.470266342163086,6.050806820878828,1830.6131591796875,22.279998779296875,0.3756628626868603,4,2766,3.5372073650360107,0.8456714594244955,50,Other location,Type: Other location
sampled,84,compressed,0.95,compressed@0.95,50,41.71790313720703,5.437700921216038,1478.4295654296875,28.119998931884766,0.3576035519971237,64,553,6.41835880279541,0.9203988777906464,50,Other location,"Type: Geography 

This question is asking for the name of a national park in Utah. The answer could be ""Arches National Park"", ""Bryce Canyon National Park"", ""Canyonlands National Park"", ""Capitol Reef National Park"", ""Zion National Park"", or ""Dead Horse Point State Park"
sampled,84,full,,full,50,10.52820873260498,2.9706765952546483,441.2459716796875,9.979999542236328,0.48132031256883534,4,11065,,,0,Other location,Type: Other location
sampled,84,compressed,0.25,compressed@0.25,50,9.599981307983398,3.5128601975567038,617.0093383789062,11.319999694824219,0.5555332195283268,4,8298,5.448660850524902,2.19263021467387,50,Other location,Type: Other location
sampled,84,compressed,0.5,compressed@0.5,50,8.828152656555176,3.1564448230403834,498.1571960449219,9.09999942779541,0.5104612209478957,4,5532,6.067874431610107,2.276874147551652,50,Other location,Type: Other location
sampled,84,compressed,0.75,compressed@0.75,50,35.35676574707031,6.876673091873715,2364.431640625,21.799999237060547,0.324914030843561,4,2766,6.995688438415527,2.555052773962678,50,Other location,Type: Other location
sampled,84,compressed,0.95,compressed@0.95,50,39.13316345214844,4.994511391814894,1247.2572021484375,26.3799991607666,0.35763487470324395,63,553,11.925189971923828,2.971684815812614,50,Other location,"Type: Geography 

This question is asking for the name of a national park in Utah. The correct answer would be ""Arches National Park"" or ""Bryce Canyon National Park"" or ""Canyonlands National Park"" or ""Zion National Park"" depending on the specific park being referred to."
sampled,85,full,,full,50,7.392975807189941,2.3504713519147336,276.23577880859375,8.380000114440918,0.5425331984742582,4,4961,,,0,Other entity,Type: Other entity
sampled,85,compressed,0.25,compressed@0.25,50,21.022184371948242,5.006201476434628,1253.1026611328125,17.34000015258789,0.4315644602295664,7,3720,8.398568153381348,1.3895155006030036,50,Other entity,Type: Group or organization of person
sampled,85,compressed,0.5,compressed@0.5,50,18.38276481628418,3.98611803173095,794.4568481445312,15.399999618530273,0.43718443412096214,7,2480,7.459961414337158,1.7090162943447722,50,Other entity,Type: Group or organization of person
sampled,85,compressed,0.75,compressed@0.75,50,28.60667610168457,5.374814222806915,1444.431396484375,20.020000457763672,0.3714127196048045,41,1240,8.66985034942627,2.003756542897147,50,Other entity,"Type: Government and Politics 

Specifically, the question is asking for a factual piece of information about the structure of the US government, so it would be classified as a ""Factual Knowledge"" question."
sampled,85,compressed,0.95,compressed@0.95,50,33.18270492553711,3.917095101373354,767.1817016601562,28.0,0.43979508680851515,24,248,13.096658706665039,2.8631912929252232,50,Other entity,"Type: Government

The two houses of the Legislative branch are:

1. The House of Representatives
2. The Senate"
sampled,85,full,,full,50,11.202302932739258,3.0264386751902808,457.966552734375,10.719999313354492,0.48464792680210556,4,4961,,,0,Other entity,Type: Other entity
sampled,85,compressed,0.25,compressed@0.25,50,26.382049560546875,8.352988506647636,3488.620849609375,17.779998779296875,0.3575445906619433,7,3720,7.310719966888428,0.9329534938461228,50,Other entity,Type: Group or organization of person
sampled,85,compressed,0.5,compressed@0.5,50,21.608253479003906,4.268741707074668,911.1077880859375,17.119998931884766,0.41691800393040407,4,2480,7.184209823608398,1.3209567007379952,50,Other entity,Type: Other entity
sampled,85,compressed,0.75,compressed@0.75,50,29.209360122680664,5.096614177492618,1298.7738037109375,19.559999465942383,0.35519394305619434,41,1240,8.616415023803711,1.571321387660816,50,Other entity,"Type: Government and Politics 

Specifically, the question is asking for a factual piece of information about the structure of the US government, so it would be classified as a ""Factual Knowledge"" question."
sampled,85,compressed,0.95,compressed@0.95,50,45.96575164794922,6.453471540331994,2082.36474609375,32.47999954223633,0.3749573120527553,24,248,14.232979774475098,2.4726305784607336,50,Other entity,"Type: Government

The two houses of the Legislative branch are:

1. The House of Representatives
2. The Senate"
sampled,86,full,,full,50,27.528200149536133,10.367672016748745,5374.43115234375,13.859999656677246,0.25240953549193224,3,11203,,,0,Individual,Type: Individual
sampled,86,compressed,0.25,compressed@0.25,50,11.133304595947266,3.718318317906799,691.2945556640625,10.9399995803833,0.49391354338004806,3,8402,4.771646499633789,1.0372865756103307,50,Individual,Type: Individual
sampled,86,compressed,0.5,compressed@0.5,50,13.415929794311523,3.229762524830096,521.5682983398438,15.279999732971191,0.5441189977509023,10,5601,5.81054162979126,1.1411814380118925,50,Individual,"Type: Individual

Answer: Dante Alighieri"
sampled,86,compressed,0.75,compressed@0.75,50,23.334203720092773,5.3009543657251,1405.005859375,17.31999969482422,0.3930431394673573,10,2800,6.662276268005371,1.2115515706118138,50,Individual,"Type: Individual

Answer: Dante Alighieri"
sampled,86,compressed,0.95,compressed@0.95,50,50.53287887573242,4.351742169764814,946.8829956054688,39.41999816894531,0.41125076708287306,33,560,15.239258766174316,1.2267215387538357,50,Individual,"Type: Literary Work

This question is asking for the author of a specific literary work, ""The Divine Comedy"". The correct answer would be Dante Alighieri."
sampled,86,full,,full,50,12.083026885986328,3.2874151530757225,540.3549194335938,9.880000114440918,0.4283973856658881,3,11203,,,0,Individual,Type: Individual
sampled,86,compressed,0.25,compressed@0.25,50,8.55118465423584,2.6714673254409154,356.8368835449219,10.239999771118164,0.5605532572086881,3,8402,2.536592721939087,0.6629041482673337,50,Individual,Type: Individual
sampled,86,compressed,0.5,compressed@0.5,50,8.810465812683105,2.9095204842451596,423.2654724121094,11.219999313354492,0.5802527831146882,10,5601,3.1517786979675293,0.7203030997302157,50,Individual,"Type: Individual

Answer: Dante Alighieri"
sampled,86,compressed,0.75,compressed@0.75,50,16.07119369506836,3.2708391387952727,534.91943359375,16.15999984741211,0.5019082020493374,10,2800,3.7683093547821045,0.8388024067318015,50,Individual,"Type: Individual

Answer: Dante Alighieri"
sampled,86,compressed,0.95,compressed@0.95,50,41.38816452026367,4.199642929157415,881.8500366210938,33.959999084472656,0.42965994817466296,33,560,12.44374942779541,1.0271808405173728,50,Individual,"Type: Literary Work

This question is asking for the author of a specific literary work, ""The Divine Comedy"". The correct answer would be Dante Alighieri."
sampled,87,full,,full,50,7.388153076171875,2.005590788067119,201.11972045898438,7.619999885559082,0.5106568589402919,3,10348,,,0,Individual,Type: Individual
sampled,87,compressed,0.25,compressed@0.25,50,9.015027046203613,2.681993814368799,359.654541015625,9.559999465942383,0.5201521104079632,3,7761,2.05513072013855,0.5129806497653605,50,Individual,Type: Individual
sampled,87,compressed,0.5,compressed@0.5,50,19.669755935668945,4.33649194090288,940.2581176757812,16.579999923706055,0.4394118227283636,6,5174,4.071753978729248,0.7358112202565742,50,Individual,Type: Title of a person
sampled,87,compressed,0.75,compressed@0.75,50,24.01422119140625,4.467909804100585,998.1109008789062,17.53999900817871,0.3871294874655996,4,2587,8.178865432739258,1.1114366228342254,50,Individual,Type: Historical figure
sampled,87,compressed,0.95,compressed@0.95,50,33.55374526977539,5.33422190575568,1422.6961669921875,25.420000076293945,0.40054208971991334,28,517,12.072040557861328,1.2652112194932672,50,Individual,"Type: Historical figure

This question is asking for a specific piece of historical information, which is a characteristic of a Historical figure question type."
sampled,87,full,,full,50,9.673806190490723,3.4777036399644343,604.7211303710938,8.399999618530273,0.4501121303466985,3,10348,,,0,Individual,Type: Individual
sampled,87,compressed,0.25,compressed@0.25,50,8.460816383361816,3.0717431662008403,471.7803039550781,8.760000228881836,0.5119778865365325,3,7761,1.9742556810379028,0.7724977521647616,50,Individual,Type: Individual
sampled,87,compressed,0.5,compressed@0.5,50,11.934650421142578,2.671378791642529,356.813232421875,11.899999618530273,0.4989918526186374,6,5174,3.4590301513671875,0.9330568131038389,50,Individual,Type: Title of a person
sampled,87,compressed,0.75,compressed@0.75,50,15.471405982971191,3.3298843647809306,554.406494140625,14.199999809265137,0.4699125976218245,4,2587,6.807140827178955,1.0614159293247931,50,Individual,Type: Historical figure
sampled,87,compressed,0.95,compressed@0.95,50,30.2330322265625,3.881167124970674,753.1729125976562,26.920000076293945,0.45911594811142353,28,517,10.546310424804688,1.1571808568242004,50,Individual,"Type: Historical figure

This question is asking for a specific piece of historical information, which is a characteristic of a Historical figure question type."
sampled,88,full,,full,50,5.092513561248779,0.9112353196289408,41.51749038696289,10.460000038146973,0.7135784834658515,5,3151,,,0,Definition of something,Type: Definition of something
sampled,88,compressed,0.25,compressed@0.25,50,4.248846530914307,1.1086536910107667,61.455650329589844,9.260000228881836,0.7275716790447577,5,2363,2.8251070976257324,0.7509505796464165,50,Definition of something,Type: Definition of something
sampled,88,compressed,0.5,compressed@0.5,50,17.83612060546875,4.027588271553617,811.0733642578125,16.100000381469727,0.46399026618668376,5,1575,3.2239511013031006,0.770571602041024,50,Definition of something,Type: Definition of something
sampled,88,compressed,0.75,compressed@0.75,50,24.044775009155273,4.169451689680326,869.2163696289062,17.100000381469727,0.37732323159718656,7,787,11.797700881958008,1.4332840903642956,50,Definition of something,Type: Definition of a medical condition
sampled,88,compressed,0.95,compressed@0.95,50,34.68592834472656,3.4744667138011986,603.595947265625,43.20000076293945,0.5731898643758391,4,157,37.43186569213867,0.9418157498886294,50,Definition of something,Type: Medical Condition
sampled,88,full,,full,50,2.718135118484497,0.4471418744263151,9.996792793273926,8.059999465942383,0.7915554754386025,5,3151,,,0,Definition of something,Type: Definition of something
sampled,88,compressed,0.25,compressed@0.25,50,7.637624263763428,1.9453473264954835,189.21881103515625,10.819999694824219,0.6130683076019037,5,2363,1.1302622556686401,0.3230749337166542,50,Definition of something,Type: Definition of something
sampled,88,compressed,0.5,compressed@0.5,50,9.045140266418457,1.8379569179728394,168.90428161621094,12.479999542236328,0.6050931328028539,5,1575,1.3778071403503418,0.36498224868458795,50,Definition of something,Type: Definition of something
sampled,88,compressed,0.75,compressed@0.75,50,23.68540382385254,4.279157506430881,915.5594482421875,17.719999313354492,0.3959394907710918,7,787,8.024640083312988,1.2941859593440508,50,Definition of something,Type: Definition of a medical condition
sampled,88,compressed,0.95,compressed@0.95,50,35.313392639160156,3.993326647651523,797.3328857421875,37.0,0.5160504364222359,4,157,35.98680114746094,0.5231480769054523,50,Definition of something,Type: Medical Condition
sampled,89,full,,full,50,13.512052536010742,8.090307846719277,3272.654052734375,11.880000114440918,0.454584956824266,5,4097,,,0,Definition of something,Type: Definition of something
sampled,89,compressed,0.25,compressed@0.25,50,6.768457889556885,2.1174833309233585,224.18678283691406,9.199999809265137,0.6005257601494123,5,3072,2.083970069885254,0.5409605186849396,50,Definition of something,Type: Definition of something
sampled,89,compressed,0.5,compressed@0.5,50,26.844511032104492,4.326483499639893,935.9229736328125,21.84000015258789,0.42657038890466886,5,2048,4.993864059448242,0.7449011605257685,50,Definition of something,Type: Definition of something
sampled,89,compressed,0.75,compressed@0.75,50,29.680763244628906,4.6825572899258265,1096.317138671875,24.439998626708984,0.43094213849729973,5,1024,20.44927978515625,0.8147006705638504,50,Definition of something,Type: Element and substance
sampled,89,compressed,0.95,compressed@0.95,50,38.40452575683594,4.278340423265048,915.2098388671875,39.70000076293945,0.5114381228707824,52,204,38.69308853149414,0.7882888959924031,50,Definition of something,"Type: Chemical compound

Description: Acetaminophen, also known as paracetamol, is a medication used to relieve pain and reduce fever. It is commonly used to treat headaches, muscle aches, and other minor aches and pains."
sampled,89,full,,full,50,4.575985431671143,0.6403522487681615,20.50255012512207,9.859999656677246,0.724925225510141,5,4097,,,0,Definition of something,Type: Definition of something
sampled,89,compressed,0.25,compressed@0.25,50,4.564995288848877,1.051186681194498,55.249671936035156,8.179999351501465,0.67921116076864,5,3072,1.358856439590454,0.34338763471145767,50,Definition of something,Type: Definition of something
sampled,89,compressed,0.5,compressed@0.5,50,23.04179573059082,3.9651980291224107,786.1397705078125,17.219999313354492,0.39554577504238453,5,2048,3.025625467300415,0.4400700530726081,50,Definition of something,Type: Definition of something
sampled,89,compressed,0.75,compressed@0.75,50,36.71847915649414,4.967335687078638,1233.72119140625,28.119998931884766,0.4045028809389834,5,1024,18.125566482543945,0.8561060875012165,50,Definition of something,Type: Element and substance
sampled,89,compressed,0.95,compressed@0.95,50,38.85963439941406,3.8422257839186615,738.1349487304688,40.959999084472656,0.5180913612832244,52,204,36.479122161865234,1.1265106570183776,50,Definition of something,"Type: Chemical compound

Description: Acetaminophen, also known as paracetamol, is a medication used to relieve pain and reduce fever. It is commonly used to treat headaches, muscle aches, and other minor aches and pains."
sampled,90,full,,full,50,7.989034175872803,3.8427617187321315,738.3408813476562,7.799999713897705,0.49167087727381836,4,7850,,,0,Other location,Type: Other location
sampled,90,compressed,0.25,compressed@0.25,50,6.8826165199279785,3.2326389891208662,522.4977416992188,8.4399995803833,0.568221004045623,4,5887,1.6360241174697876,0.574224297113938,50,Other location,Type: Other location
sampled,90,compressed,0.5,compressed@0.5,50,7.511146068572998,3.8459218013310053,739.5557250976562,8.479999542236328,0.5412066954522737,4,3925,2.1905577182769775,0.7456737354655745,50,Other location,Type: Other location
sampled,90,compressed,0.75,compressed@0.75,50,7.21534538269043,3.3082034709307293,547.2105102539062,7.819999694824219,0.5275287122222262,4,1962,2.4440157413482666,0.8259245806754193,50,Other location,Type: Other location
sampled,90,compressed,0.95,compressed@0.95,50,22.31985855102539,4.265618990380382,909.7752685546875,14.880000114440918,0.35355572199646024,3,392,12.23038387298584,1.373979668479316,50,Other location,Type: Location
sampled,90,full,,full,50,2.4486730098724365,0.8351615027752257,34.87473678588867,5.779999732971191,0.7455381737798938,4,7850,,,0,Other location,Type: Other location
sampled,90,compressed,0.25,compressed@0.25,50,7.406948089599609,3.6012349024002344,648.4446411132812,8.960000038146973,0.5638298203718196,4,5887,0.7886875867843628,0.33579882221208496,50,Other location,Type: Other location
sampled,90,compressed,0.5,compressed@0.5,50,9.9929838180542,4.029518765854677,811.85107421875,10.479999542236328,0.5163678076641555,4,3925,0.8855991363525391,0.3794216402597671,50,Other location,Type: Other location
sampled,90,compressed,0.75,compressed@0.75,50,17.51643943786621,5.898434602648295,1739.5765380859375,12.119999885559082,0.3672283142549778,4,1962,0.9690683484077454,0.4179253044009106,50,Other location,Type: Other location
sampled,90,compressed,0.95,compressed@0.95,50,27.412498474121094,5.726692529219528,1639.7503662109375,18.15999984741211,0.351233210381328,3,392,9.045236587524414,0.875073500679684,50,Other location,Type: Location
sampled,91,full,,full,50,10.567790031433105,4.186384675396018,876.2908325195312,7.87999963760376,0.3947222717716909,5,5744,,,0,Definition of something,Type: Definition of something
sampled,91,compressed,0.25,compressed@0.25,50,13.68724536895752,2.8255190212167767,399.1778869628906,12.639999389648438,0.4720947204562015,5,4308,5.032008171081543,0.7051364458220568,50,Definition of something,Type: Disease and medicine
sampled,91,compressed,0.5,compressed@0.5,50,9.907078742980957,3.1188073407178623,486.34796142578125,10.619999885559082,0.5238152798445476,4,2872,4.175209045410156,0.9090688917788354,50,Definition of something,Type: Equivalent term
sampled,91,compressed,0.75,compressed@0.75,50,15.73098087310791,4.313079529674462,930.1327514648438,14.9399995803833,0.4819836570644452,5,1436,4.660865306854248,1.1106367302287472,50,Definition of something,Type: Definition of something
sampled,91,compressed,0.95,compressed@0.95,50,47.44459915161133,3.7720178812519403,711.4059448242188,42.05999755859375,0.4575426315974112,64,287,7.478749752044678,1.3961167566829844,50,Definition of something,"Type: Definition of a substance

Quaaludes are a brand of sedative-hypnotic medication that contains the active ingredient methaqualone. They were widely used in the 1960s and 1970s as a treatment for insomnia, anxiety, and other conditions, but were later banned in many"
sampled,91,full,,full,50,13.392155647277832,5.892939076304052,1736.3365478515625,9.639999389648438,0.3817690739779282,5,5744,,,0,Definition of something,Type: Definition of something
sampled,91,compressed,0.25,compressed@0.25,50,33.550601959228516,13.231921629151225,8754.1875,15.65999984741211,0.22649647650224547,5,4308,4.801266193389893,0.8766871725761535,50,Definition of something,Type: Disease and medicine
sampled,91,compressed,0.5,compressed@0.5,50,16.136051177978516,4.0335528185265845,813.4774169921875,13.779999732971191,0.44412073566937754,4,2872,5.70682954788208,1.7358165461912298,50,Definition of something,Type: Equivalent term
sampled,91,compressed,0.75,compressed@0.75,50,13.321194648742676,4.104767200406285,842.4556884765625,13.9399995803833,0.5156237408781241,5,1436,6.951300621032715,2.0704016048041938,50,Definition of something,Type: Definition of something
sampled,91,compressed,0.95,compressed@0.95,50,43.338134765625,5.587706887598771,1561.1234130859375,36.29999923706055,0.43712323220266325,64,287,11.106202125549316,2.7163510878422685,50,Definition of something,"Type: Definition of a substance

Quaaludes are a type of sedative-hypnotic medication that was widely used in the 1960s and 1970s. They were known by their generic name, methaqualone, and were often prescribed to treat anxiety, insomnia, and other sleep disorders"
